
# Development Desktop 2.0
# Data Export for Sensor : BMX055
# Accelerometer Sensor Mode: Normal, Bandwidth: 1000 Hz, Range: 2g
# Magnetometer Sensor Mode : Suspend, Data Output Rate: 10 Hz, Axis Remapped
# Gyroscope Sensor Mode: Normal, Bandwidth: 523Hz fs -> 2KHz, Range: 2000°/s
# Start: 02.05.2014 12:47:17
# Time Stamp , Accel X-axis - LSB, Accel Y-axis - LSB, Accel Z-axis - LSB, Gyro X-axis - Raw, Gyro Y-axis - Raw, Gyro Z-axis - Raw, 
12:47:17.9738495,    -17,0000,    -46,0000,    992,0000,    -20,0000,     24,0000,      4,0000,
12:47:17.9738495,    -13,0000,    -58,0000,    999,0000,      6,0000,    -10,0000,    -46,0000,
12:47:17.9738495,    -12,0000,    -50,0000,    995,0000,     34,0000,     14,0000,     58,0000,
12:47:17.9738495,     -9,0000,    -53,0000,   1001,0000,    -12,0000,     40,0000,    -30,0000,
12:47:17.9738495,    -19,0000,    -45,0000,   1005,0000,    -26,0000,    -82,0000,     12,0000,
12:47:17.9738495,    -11,0000,    -43,0000,   1003,0000,     -2,0000,    -40,0000,     -4,0000,
12:47:17.9738495,    -14,0000,    -51,0000,   1004,0000,     12,0000,    110,0000,    -28,0000,
12:47:17.9738495,     -9,0000,    -57,0000,    998,0000,     42,0000,    -46,0000,    -10,0000,
12:47:17.9738495,    -15,0000,    -59,0000,    997,0000,    -50,0000,     20,0000,     68,0000,
12:47:17.9738495,    -18,0000,    -54,0000,   1001,0000,     18,0000,    -28,0000,     -4,0000,
12:47:17.9738495,    -13,0000,    -49,0000,   1000,0000,     16,0000,      0,0000,    -70,0000,
12:47:17.9738495,    -11,0000,    -53,0000,    999,0000,    -24,0000,    -26,0000,     98,0000,
12:47:17.9738495,    -29,0000,    -49,0000,   1000,0000,     32,0000,    -12,0000,    -88,0000,
12:47:17.9738495,    -12,0000,    -49,0000,    995,0000,    -12,0000,    110,0000,     48,0000,
12:47:17.9738495,    -15,0000,    -46,0000,    997,0000,     12,0000,    -60,0000,      2,0000,
12:47:17.9738495,    -19,0000,    -53,0000,    997,0000,    -38,0000,     22,0000,    -18,0000,
12:47:17.9738495,    -21,0000,    -51,0000,    992,0000,     74,0000,   -100,0000,     10,0000,
12:47:17.9738495,    -16,0000,    -62,0000,   1000,0000,   -122,0000,     50,0000,    -30,0000,
12:47:17.9738495,    -10,0000,    -55,0000,    992,0000,     90,0000,     36,0000,    -32,0000,
12:47:17.9738495,     -9,0000,    -47,0000,    997,0000,    -30,0000,    -12,0000,     50,0000,
12:47:17.9838495,    -18,0000,    -60,0000,   1008,0000,    -50,0000,    -46,0000,     24,0000,
